Year,Rank,Name,Position,Ht,Wt,Composite,Stars,School,Sports-Ref Link,RealGM Link,
2014,45,Abdul Malik Abu,PF,6-8,232,0.9817,4 Stars,N.C. State,/cbb/players/abdul-malik-abu-1.html,/player/Abdul-Malik-Abu/Summary/52541,2014.45
2014,46,Angel Delgado,PF,6-9,215,0.9816,4 Stars,Seton Hall,/cbb/players/angel-delgado-1.html,/player/Angel-Delgado/Summary/52549,2014.46
2014,47,Justin Coleman,PG,5-10,146,0.9816,4 Stars,Alabama,/cbb/players/justin-coleman-2.html,/player/Justin-Coleman/Summary/52571,2014.47
2014,48,Ja'Quan Newton,PG,6-2,173,0.9814,4 Stars,Miami,/cbb/players/jaquan-newton-1.html,/player/JaQuan-Newton/Summary/52561,2014.48
2014,49,Kaleb Joseph,PG,6-2,170,0.981,4 Stars,Syracuse,/cbb/players/kaleb-joseph-1.html,/player/Kaleb-Joseph/Summary/42080,2014.49
2014,50,Robert Johnson,SG,6-3,180,0.9805,4 Stars,Indiana,/cbb/players/robert-johnson-5.html,/player/Robert-Johnson/Summary/52349,2014.50
2014,51,Parker Jackson-Cartwright,PG,5-10,146,0.9799,4 Stars,Arizona,/cbb/players/parker-jackson-cartwright-1.html,/player/Parker-Jackson-Cartwright/Summary/41310,2014.51
2014,52,Malik Pope,SF,6-8,175,0.9794,4 Stars,San Diego State,/cbb/players/malik-pope-1.html,/player/Malik-Pope/Summary/80946,2014.52
2014,53,Dion Wiley,SG,6-3,210,0.9788,4 Stars,Maryland,/cbb/players/dion-wiley-1.html,/player/Dion-Wiley/Summary/52354,2014.53
2014,54,Paul White,SF,6-9,195,0.9787,4 Stars,Georgetown,/cbb/players/paul-white-1.html,/player/Paul-White/Summary/41450/,2014.54
2014,56,JaKeenan Gant,PF,6-7,195,0.9785,4 Stars,Missouri,/cbb/players/jakeenan-gant-1.html,/player/Jakeenan-Gant/Summary/52551,2014.56
2014,57,Brekkott Chapman,PF,6-8,200,0.9774,4 Stars,Utah,/cbb/players/brekkott-chapman-1.html,/player/Brekkott-Chapman/Summary/81002,2014.57
2014,58,Jae'Sean Tate,SF,6-4,214,0.9771,4 Stars,Ohio State,/cbb/players/jaesean-tate-1.html,/player/Jaesean-Tate/Summary/52353,2014.58
2014,59,Elbert Robinson,C,7-1,322,0.977,4 Stars,LSU,/cbb/players/elbert-robinson-1.html,/player/Elbert-Robinson-III/Summary/52564,2014.59
2014,60,Alex Robinson,PG,6-1,170,0.9756,4 Stars,Texas A&M,/cbb/players/alex-robinson-2.html,/player/Alex-Robinson/Summary/52051,2014.60
2014,61,Caleb Martin,SF,6-7,190,0.9747,4 Stars,N.C. State,/cbb/players/caleb-martin-1.html,/player/Caleb-Martin/Summary/80111,2014.61
2014,62,Ahmed Hill,SG,#VALUE!,192,0.9745,4 Stars,Virginia Tech,/cbb/players/ahmed-hill-1.html,/player/Ahmed-Hill/Summary/52348,2014.62
2014,63,L.J. Peak,SG,6-5,180,0.9742,4 Stars,Georgetown,/cbb/players/lj-peak-1.html,/player/LJ-Peak/Summary/71571,2014.63
2014,64,Michael Humphrey,PF,6-9,200,0.9739,4 Stars,Stanford,/cbb/players/michael-humphrey-1.html,/player/Michael-Humphrey/Summary/80995,2014.64
2014,65,Jared Terrell,SG,6-3,220,0.9736,4 Stars,Rhode Island,/cbb/players/jared-terrell-1.html,/player/Jared-Terrell/Summary/42283,2014.65
2014,66,Paschal Chukwu,C,7-2,210,0.9732,4 Stars,Providence,/cbb/players/paschal-chukwu-1.html,/player/Paschal-Chukwu/Summary/71590,2014.66
2014,67,Chinanu Onuaku,C,6-10,220,0.9728,4 Stars,Louisville,/cbb/players/chinanu-onuaku-1.html,/player/Chinanu-Onuaku/Summary/54847,2014.67
2014,68,Josh Perkins,PG,6-2,176,0.9724,4 Stars,Gonzaga,/cbb/players/josh-perkins-1.html,/player/Josh-Perkins/Summary/52563,2014.68
2014,69,Elijah Stewart,SG,6-5,165,0.9704,4 Stars,USC,/cbb/players/elijah-stewart-1.html,/player/Elijah-Stewart/Summary/80999,2014.69
2014,70,Namon Wright,SG,6-5,180,0.9699,4 Stars,Missouri,/cbb/players/namon-wright-1.html,/player/Namon-Wright/Summary/54850,2014.70
2014,71,Cody Martin,SF,6-7,205,0.9687,4 Stars,N.C. State,/cbb/players/cody-martin-1.html,/player/Cody-Martin/Summary/80112,2014.71
2014,73,Joe Burton,SF,6-5,195,0.9683,4 Stars,Oklahoma State,/cbb/players/joe-burton-2.html,/player/Joe-Burton/Summary/80269,2014.73
2014,74,Sandy Cohen,SG,6-5,175,0.9665,4 Stars,Marquette,/cbb/players/sandy-cohen-1.html,/player/Sandy-Cohen/Summary/52344,2014.74
2014,75,Jalen Lindsey,SF,6-6,195,0.9664,4 Stars,Providence,/cbb/players/jalen-lindsey-1.html,/player/Jalen-Lindsey/Summary/41491,2014.75
2014,76,Phil Booth,SG,6-2,181,0.9664,4 Stars,Villanova,/cbb/players/phil-booth-1.html,/player/Phil-Booth/Summary/52543,2014.76
2014,77,Trayvon Reed,C,7-1,218,0.9661,4 Stars,Auburn,/cbb/players/trayvon-reed-1.html,/player/Trayvon-Reed/Summary/71583,2014.77
2014,78,Tadric Jackson,PG,6-2,200,0.9646,4 Stars,Georgia Tech,/cbb/players/tadric-jackson-1.html,/player/Tadric-Jackson/Summary/80071,2014.78
2014,79,Anton Beard,PG,6-1,170,0.9636,4 Stars,Arkansas,/cbb/players/anton-beard-1.html,/player/Anton-Beard/Summary/41315,2014.79
2014,80,Robert Cartwright,PG,6-2,165,0.9634,4 Stars,Stanford,/cbb/players/robert-cartwright-1.html,/player/Robert-Cartwright/Summary/80996,2014.80
2014,82,Isaac Haas,C,7-1,285,0.9614,4 Stars,Purdue,/cbb/players/isaac-haas-1.html,/player/Isaac-Haas/Summary/79907,2014.82
2014,84,Trey Kell,SG,#VALUE!,210,0.9611,4 Stars,San Diego State,/cbb/players/trey-kell-1.html,/player/Trey-Kell/Summary/52555,2014.84
2014,85,Justin Bibbs,SG,6-5,190,0.9569,4 Stars,Virginia Tech,/cbb/players/justin-bibbs-1.html,/player/Justin-Bibbs/Summary/80118,2014.85
2014,86,Detrick Mostella,SG,6-3,170,0.9539,4 Stars,Tennessee,/cbb/players/detrick-mostella-1.html,/player/Detrick-Mostella/Summary/81048,2014.86
2014,87,Jaylen Johnson,PF,6-9,206,0.9531,4 Stars,Louisville,/cbb/players/jaylen-johnson-1.html,/player/Jaylen-Johnson/Summary/52553,2014.87
2014,89,Vic Law,SF,6-7,195,0.9492,4 Stars,Northwestern,/cbb/players/vic-law-1.html,/player/Victor-Law/Summary/52054,2014.89
2014,90,Donte Grantham,SF,6-8,200,0.9472,4 Stars,Clemson,/cbb/players/donte-grantham-1.html,/player/Donte-Grantham/Summary/80054,2014.90
2014,91,Dominique Collier,PG,6-2,160,0.9462,4 Stars,Colorado,/cbb/players/dominique-collier-1.html,/player/Dominique-Collier/Summary/26754,2014.91
2014,92,Shelton Mitchell,PG,#VALUE!,186,0.946,4 Stars,Vanderbilt,/cbb/players/shelton-mitchell-1.html,/player/Shelton-Mitchell/Summary/24706,2014.92
2014,93,Jared Nickens,SF,6-6,180,0.9438,4 Stars,Maryland,/cbb/players/jared-nickens-1.html,/player/Jared-Nickens/Summary/71806/,2014.93
2014,94,Ben Bentil,PF,6-8,230,0.9438,4 Stars,Providence,/cbb/players/ben-bentil-1.html,/player/Ben-Bentil/Summary/80300,2014.94
2014,95,Malek Harris,SF,6-7,190,0.9433,4 Stars,Kansas State,/cbb/players/malek-harris-1.html,/player/Malek-Harris/Summary/80238,2014.95
2014,96,Mitchell Solomon,PF,6-9,225,0.9413,4 Stars,Oklahoma State,/cbb/players/mitchell-solomon-1.html,/player/Mitchell-Solomon/Summary/80273,2014.96
2014,98,Dillon Brooks,SF,6-5,185,0.9406,4 Stars,Oregon,/cbb/players/dillon-brooks-1.html,/player/Dillon-Brooks/Summary/53413,2014.98
2014,99,B.J. Stith,SG,6-5,175,0.9399,4 Stars,Virginia,/cbb/players/bj-stith-1.html,/player/BJ-Stith/Summary/28765,2014.99
2014,100,Devonte Graham,PG,6-1,165,0.9394,4 Stars,Kansas,/cbb/players/devonte-graham-1.html,/player/Devonte-Graham/Summary/41320,2014.100
2014,101,J.P. Macura,SG,6-4,180,0.9381,4 Stars,Xavier,/cbb/players/jp-macura-1.html,/player/JP-Macura/Summary/80304,2014.101
2014,102,Jordan Bell,PF,6-7,225,0.9373,4 Stars,Oregon,/cbb/players/jordan-bell-1.html,/player/Jordan-Bell/Summary/42069,2014.102
2014,104,Lourawls 'Tum Tum` Nairn,PG,5-10,165,0.9365,4 Stars,Michigan State,/cbb/players/lourawls-tum-tum-nairn-1.html,/player/Tum-Tum-Nairn-Jr/Summary/52560,2014.104
2014,105,James Palmer,SG,6-5,180,0.9361,4 Stars,Miami,/cbb/players/james-palmer-1.html,/player/James-Palmer/Summary/80097,2014.105
2014,106,Matthew Fisher Davis,SG,6-4,175,0.932,4 Stars,Vanderbilt,/cbb/players/matthew-fisher-davis-1.html,/player/Matthew-Fisher-Davis/Summary/81058,2014.106
2014,107,Edmond Sumner,PG,6-4,149,0.9317,4 Stars,Xavier,/cbb/players/edmond-sumner-1.html,/player/Edmond-Sumner/Summary/52565,2014.107
2014,108,Tre Campbell,PG,6-2,165,0.9309,4 Stars,Georgetown,/cbb/players/tre-campbell-1.html,/player/Tre-Campbell/Summary/81537,2014.108
2014,109,Gary Clark,PF,6-7,215,0.9303,4 Stars,Cincinnati,/cbb/players/gary-clark-2.html,/player/Gary-Clark/Summary/79987,2014.109
2014,110,Tra Holder,PG,6-1,170,0.9303,4 Stars,Arizona State,/cbb/players/tra-holder-1.html,/player/Tra-Holder/Summary/80980,2014.110
2014,112,Riley Norris,SF,6-7,200,0.929,4 Stars,Alabama,/cbb/players/riley-norris-1.html,/player/Riley-Norris/Summary/52351,2014.112
2014,113,Chandler Hutchison,SF,6-5,175,0.9287,4 Stars,Boise State,/cbb/players/chandler-hutchison-1.html,/player/Chandler-Hutchison/Summary/80965,2014.113
2014,114,Jordan Barnett,SF,6-6,180,0.9287,4 Stars,Texas,/cbb/players/jordan-barnett-1.html,/player/Jordan-Barnett/Summary/53452,2014.114
2014,115,Josh Cunningham,SF,#VALUE!,189,0.9283,4 Stars,Bradley,/cbb/players/josh-cunningham-1.html,/player/Josh-Cunningham/Summary/52347,2014.115
2014,116,Khadeem Lattin,PF,6-9,197,0.9274,4 Stars,Oklahoma,/cbb/players/khadeem-lattin-1.html,/player/Khadeem-Lattin/Summary/32644,2014.116
2014,117,Ahmaad Rorie,PG,6-1,180,0.9264,4 Stars,Oregon,/cbb/players/ahmaad-rorie-1.html,/player/Ahmaad-Rorie/Summary/52050,2014.117
2014,120,Devin Mitchell,SG,6-3,170,0.924,4 Stars,Alabama,/cbb/players/devin-mitchell-1.html,/player/Devin-Mitchell/Summary/81026,2014.120
2014,121,Obi Enechionyia,PF,6-9,205,0.9232,4 Stars,Temple,/cbb/players/obi-enechionyia-1.html,/player/Obi-Enechionyia/Summary/43397,2014.121
2014,122,Vince Edwards,SF,6-7,198,0.9214,4 Stars,Purdue,/cbb/players/vince-edwards-2.html,/player/Vince-Edwards/Summary/79905,2014.122
2014,123,D.J. Wilson,SF,6-8,200,0.9211,4 Stars,Michigan,/cbb/players/dj-wilson-1.html,/player/DJ-Wilson/Summary/79864,2014.123
2014,124,Riley LaChance,SG,6-2,160,0.9208,4 Stars,Vanderbilt,/cbb/players/riley-lachance-1.html,/player/Riley-LaChance/Summary/81059,2014.124
2014,126,Quadri Moore,C,6-9,230,0.9188,3 Stars,Cincinnati,/cbb/players/quadri-moore-1.html,/player/Quadri-Moore/Summary/79986,2014.126
2014,127,Michal Cekovsky,PF,7-1,220,0.9183,3 Stars,Maryland,/cbb/players/michal-cekovsky-1.html,/player/Michal-Cekovsky/Summary/43822,2014.127
2014,128,Michael Gilmore,PF,6-9,210,0.9182,3 Stars,VCU,/cbb/players/michael-gilmore-1.html,/player/Michael-Gilmore/Summary/80389,2014.128
2014,129,Dorian Pickens,SG,6-4,180,0.9177,3 Stars,Stanford,/cbb/players/dorian-pickens-1.html,/player/Dorian-Pickens/Summary/80994,2014.129
2014,130,Marcus Stroman,PG,6-1,165,0.9164,3 Stars,South Carolina,/cbb/players/marcus-stroman-1.html,/player/Marcus-Stroman/Summary/81043,2014.130
2014,131,Justin Tillman,PF,6-7,190,0.9115,3 Stars,VCU,/cbb/players/justin-tillman-1.html,/player/Justin-Tillman/Summary/80387,2014.131
2014,132,Wade Baldwin,SG,6-3,180,0.9084,3 Stars,Vanderbilt,/cbb/players/wade-baldwin-1.html,/player/Wade-Baldwin-IV/Summary/81056,2014.132
2014,133,Larry Austin,PG,6-1,165,0.9075,3 Stars,Xavier,/cbb/players/larry-austin-1.html,/player/Larry-Austin/Summary/26753,2014.133
2014,134,Malik Price-Martin,PF,6-9,195,0.9073,3 Stars,USC,/cbb/players/malik-price-martin-1.html,/player/Malik-Price-Martin/Summary/24313/,2014.134
2014,135,William Lee,PF,6-8,192,0.9063,3 Stars,UAB,/cbb/players/william-lee-1.html,/player/William-Lee/Summary/52556,2014.135
2014,136,Leon Gilmore,SF,6-7,200,0.9062,3 Stars,Creighton,/cbb/players/leon-gilmore-1.html,/player/Leon-Gilmore-III/Summary/81576,2014.136
2014,137,DJ Foreman,PF,6-8,215,0.9056,3 Stars,Rutgers,/cbb/players/dj-foreman-1.html,/player/DJ-Foreman/Summary/71580,2014.137
2014,138,Darrell Davis,SG,6-4,170,0.9051,3 Stars,Dayton,/cbb/players/darrell-davis-2.html,/player/Darrell-Davis/Summary/80317,2014.138
2014,139,Bonzie Colson,SF,6-5,218,0.9049,3 Stars,Notre Dame,/cbb/players/bonzie-colson-1.html,/player/Bonzie-Colson-Jr/Summary/52345,2014.139
2014,140,Kelan Martin,PF,6-6,210,0.9044,3 Stars,Butler,/cbb/players/kelan-martin-1.html,/player/Kelan-Martin/Summary/80516,2014.140
2014,141,Clayton Custer,PG,6-1,180,0.904,3 Stars,Iowa State,/cbb/players/clayton-custer-1.html,/player/Clayton-Custer/Summary/80240,2014.141
2014,142,Jonathan Joseph,SF,6-5,185,0.9024,3 Stars,Stetson,/cbb/players/jonathan-joseph-1.html,/player/Jonathan-Joseph/Summary/80346,2014.142
2014,143,Khadeen Carrington,SG,#VALUE!,177,0.9021,3 Stars,Seton Hall,/cbb/players/khadeen-carrington-1.html,/player/Khadeen-Carrington/Summary/52343,2014.143
2014,144,Martinas Geben,PF,6-9,230,0.9016,3 Stars,Notre Dame,/cbb/players/martinas-geben-1.html,/player/Martin-Geben/Summary/52289,2014.144
2014,145,Adonys Henriquez,SG,6-7,205,0.9011,3 Stars,UCF,/cbb/players/adonys-henriquez-1.html,/player/Adonys-Henriquez/Summary/42073,2014.145
2014,146,Isaiah Wilkins,SF,6-7,190,0.9011,3 Stars,Virginia,/cbb/players/isaiah-wilkins-1.html,/player/Isaiah-Wilkins/Summary/80116,2014.146
2014,147,Keith Pinckney,PG,6-1,170,0.9007,3 Stars,Tulane,/cbb/players/keith-pinckney-1.html,/player/Keith-Pinckney/Summary/80008,2014.147
2014,148,Phil Cofer,PF,6-8,205,0.9006,3 Stars,Florida State,/cbb/players/phil-cofer-1.html,/player/Phil-Cofer/Summary/80066,2014.148
2014,149,Javon Bess,SF,6-5,185,0.8998,3 Stars,Michigan State,/cbb/players/javon-bess-1.html,/player/Javon-Bess/Summary/79869,2014.149
2014,151,James Demery,SG,6-4,170,0.8984,3 Stars,St. Joseph's,/cbb/players/james-demery-1.html,/player/James-Demery/Summary/80374,2014.151
2014,152,Connor MacDougall,C,6-8,220,0.8973,3 Stars,Arizona State,/cbb/players/connor-macdougall-1.html,/player/Connor-MacDougall/Summary/80982,2014.152
2014,153,Marcanvis Hymon,SF,6-8,205,0.8962,3 Stars,Ole Miss,/cbb/players/marcanvis-hymon-1.html,/player/Marcanvis-Hymon/Summary/81040,2014.153
2014,154,CJ Turman,PF,6-9,235,0.8947,3 Stars,Florida Atlantic,/cbb/players/cj-turman-1.html,/player/CJ-Turman/Summary/81550,2014.154
2014,155,Sean O'Mara,C,6-8,210,0.8942,3 Stars,Xavier,/cbb/players/sean-omara-1.html,/player/Sean-OMara/Summary/80306,2014.155
2014,156,Malik Marquetti,SF,6-6,190,0.894,3 Stars,USC,/cbb/players/malik-marquetti-1.html,/player/Malik-Marquetti/Summary/80998,2014.156
2014,157,D'Angelo Allen,SF,6-6,185,0.8925,3 Stars,Missouri,/cbb/players/dangelo-allen-1.html,/player/DAngelo-Allen/Summary/81039,2014.157
2014,158,Darrick Wood,SG,6-4,185,0.89,3 Stars,DePaul,/cbb/players/darrick-wood-1.html,/player/Darrick-Wood/Summary/28599,2014.158
2014,159,Omar Sherman,PF,6-7,230,0.8882,3 Stars,Miami,/cbb/players/omar-sherman-1.html,/player/Omar-Sherman/Summary/80098,2014.159
2014,160,Troy Holston,SG,6-4,187,0.8868,3 Stars,South Florida,/cbb/players/troy-holston-1.html,/player/Troy-Holston-Jr/Summary/80002,2014.160
2014,161,Chris Egi,C,6-9,200,0.8839,3 Stars,Harvard,/cbb/players/chris-egi-1.html,/player/Christopher-Egi/Summary/26699,2014.161
2014,164,Marial Shayok,SG,6-7,205,0.882,3 Stars,Virginia,/cbb/players/marial-shayok-1.html,/player/Marial-Shayok/Summary/26697,2014.164
2014,165,Anas Mahmoud,C,7-1,205,0.8815,3 Stars,Louisville,/cbb/players/anas-mahmoud-1.html,/player/Anas-Mahmoud/Summary/41392,2014.165
2014,167,Nick Babb,SG,6-4,180,0.8807,3 Stars,Arkansas,/cbb/players/nick-babb-1.html,/player/Nick-Babb/Summary/81020,2014.167
2014,168,Kevin Zabo,PG,6-1,170,0.8783,3 Stars,San Diego State,/cbb/players/kevin-zabo-1.html,/player/Kevin-Zabo/Summary/26690,2014.168
2014,170,Richard Lee,SG,6-2,190,0.8778,3 Stars,Tennessee-Martin,/cbb/players/richard-lee-1.html,/player/Richard-Lee/Summary/81924,2014.170
2014,171,Sam Logwood,SF,6-6,200,0.8777,3 Stars,New Mexico,/cbb/players/sam-logwood-1.html,/player/Sam-Logwood/Summary/82908,2014.171
2014,172,Nate Mason,PG,6-1,180,0.8775,3 Stars,Minnesota,/cbb/players/nate-mason-1.html,/player/Nate-Mason/Summary/79873,2014.172
2014,173,Shep Garner,PG,6-2,180,0.8775,3 Stars,Penn State,/cbb/players/shep-garner-1.html,/player/Shep-Garner/Summary/79900,2014.173
2014,175,Andre Walker,PF,6-10,215,0.8773,3 Stars,Hofstra,/cbb/players/andre-walker-2.html,/player/Andre-Walker/Summary/80576,2014.175
2014,176,Jordan Cornish,SG,6-6,215,0.8769,3 Stars,UNLV,/cbb/players/jordan-cornish-1.html,/player/Jordan-Cornish/Summary/80941,2014.176
2014,178,Lance Tejada,PG,6-1,180,0.8762,3 Stars,East Carolina,/cbb/players/lance-tejada-1.html,/player/Lance-Tejada-Jr/Summary/42187,2014.178
2014,180,Tariq Owens,PF,#VALUE!,190,0.8751,3 Stars,Tennessee,/cbb/players/tariq-owens-1.html,/player/Tariq-Owens/Summary/52057,2014.180
2014,181,Matt Cimino,PF,6-10,215,0.8749,3 Stars,George Washington,/cbb/players/matt-cimino-1.html,/player/Matt-Cimino/Summary/80362,2014.181
2014,182,Kyle Kuzma,PF,6-9,200,0.8748,3 Stars,Utah,/cbb/players/kyle-kuzma-1.html,/player/Kyle-Kuzma/Summary/81004,2014.182
2014,185,Isaiah Manderson,C,6-11,230,0.8735,3 Stars,Texas Tech,/cbb/players/isaiah-manderson-1.html,/player/Isaiah-Manderson/Summary/82877,2014.185
2014,188,Casey Benson,PG,6-3,170,0.8731,3 Stars,Oregon,/cbb/players/casey-benson-1.html,/player/Casey-Benson/Summary/80990,2014.188
2014,189,Kodi Justice,SF,6-5,175,0.8728,3 Stars,Arizona State,/cbb/players/kodi-justice-1.html,/player/Kodi-Justice/Summary/80981,2014.189
2014,190,JaQuel Richmond,PG,6-1,170,0.872,3 Stars,Middle Tennessee State,/cbb/players/jaquel-richmond-1.html,/player/JaQuel-Richmond/Summary/24690,2014.190
2014,191,Jake Hammond,PF,6-10,235,0.8719,3 Stars,Nebraska,/cbb/players/jake-hammond-1.html,/player/Jake-Hammond/Summary/79880,2014.191
2014,192,Jalen Hudson,SG,6-5,185,0.871,3 Stars,Virginia Tech,/cbb/players/jalen-hudson-1.html,/player/Jalen-Hudson/Summary/80120,2014.192
2014,193,Domantas Sabonis,PF,6-11,210,0.8704,3 Stars,Gonzaga,/cbb/players/domantas-sabonis-1.html,/player/Domas-Sabonis/Summary/33381,2014.193
2014,194,Tory Miller,PF,6-8,260,0.8703,3 Stars,Colorado,/cbb/players/tory-miller-1.html,/player/Tory-Miller/Summary/80987,2014.194
2014,195,Demetrius Houston,SF,6-6,205,0.87,3 Stars,Mississippi State,/cbb/players/demetrius-houston-1.html,/player/Demetrius-Houston/Summary/81033,2014.195
2014,198,Omega Harris,PG,6-2,170,0.8691,3 Stars,UTEP,/cbb/players/omega-harris-1.html,/player/Omega-Harris/Summary/80605,2014.198
2014,199,Matz Stockman,PF,7-2,238,0.8686,3 Stars,Louisville,/cbb/players/matz-stockman-1.html,/player/Matz-Stockman/Summary/42980,2014.199
2014,201,Joniah White,C,6-10,195,0.8675,3 Stars,Louisiana Tech,/cbb/players/joniah-white-1.html,/player/Joniah-White/Summary/80649,2014.201
2014,203,Ricky Doyle,PF,6-9,235,0.8674,3 Stars,Michigan,/cbb/players/ricky-doyle-1.html,/player/Ricky-Doyle/Summary/79868,2014.203
2014,204,Eric Paschall,PF,6-6,226,0.8672,3 Stars,Fordham,/cbb/players/eric-paschall-1.html,/player/Eric-Paschall/Summary/80338,2014.204
2014,206,Evan Bailey,SG,6-5,175,0.8662,3 Stars,College of Charleston,/cbb/players/evan-bailey-1.html,/player/Evan-Bailey/Summary/80591,2014.206
2014,207,Mike Thomas,C,6-9,210,0.865,3 Stars,Hawaii,/cbb/players/mike-thomas-2.html,/player/Mike-Thomas/Summary/58166,2014.207
2014,208,Donaven Dorsey,SF,6-5,175,0.8648,3 Stars,Washington,/cbb/players/donaven-dorsey-1.html,/player/Donaven-Dorsey/Summary/81637,2014.208
2014,209,Bryant McIntosh,PG,6-2,180,0.8638,3 Stars,Northwestern,/cbb/players/bryant-mcintosh-1.html,/player/Bryant-McIntosh/Summary/79892,2014.209
2014,211,Shavar Newkirk,PG,5-11,175,0.8633,3 Stars,St. Joseph's,/cbb/players/shavar-newkirk-1.html,/player/Shavar-Newkirk/Summary/71582,2014.211
2014,212,Dakota Mathias,SG,6-5,190,0.8632,3 Stars,Purdue,/cbb/players/dakota-mathias-1.html,/player/Dakota-Mathias/Summary/79908,2014.212
2014,213,Dan Kimasa,C,6-9,230,0.8632,3 Stars,UTEP,/cbb/players/dan-kimasa-1.html,/player/Dan-Kimasa/Summary/81419/,2014.213
2014,214,Davell Roby,PG,6-4,195,0.8631,3 Stars,Saint Louis,/cbb/players/davell-roby-1.html,/player/Davell-Roby/Summary/80378,2014.214
2014,215,Dusan Ristic,C,7-1,240,0.863,3 Stars,Arizona,/cbb/players/dusan-ristic-1.html,/player/Dusan-Ristic/Summary/27315,2014.215
2014,216,Joe Furstinger,PF,6-8,195,0.8629,3 Stars,New Mexico,/cbb/players/joe-furstinger-1.html,/player/Joe-Furstinger/Summary/80950,2014.216
2014,219,Marvin Clark,PF,6-7,225,0.8607,3 Stars,Michigan State,/cbb/players/marvin-clark-1.html,/player/Marvin-Clark-Jr/Summary/79870,2014.219
2014,220,Silas Melson,SG,6-3,170,0.8605,3 Stars,Gonzaga,/cbb/players/silas-melson-1.html,/player/Silas-Melson/Summary/81298,2014.220
2014,221,Yante Maten,PF,6-8,225,0.8602,3 Stars,Georgia,/cbb/players/yante-maten-1.html,/player/Yante-Maten/Summary/81016,2014.221
2014,223,Elisha Boone,PG,6-3,185,0.8598,3 Stars,St. Peter's,/cbb/players/elisha-boone-1.html,/player/Elisha-Boone/Summary/80921,2014.223
2014,224,Jonathan Williams,PG,5-11,172,0.8597,3 Stars,VCU,/cbb/players/jonathan-williams-3.html,/player/Jonathan-Williams/Summary/80388,2014.224
2014,225,Devin Watson,PG,5-11,155,0.8591,3 Stars,San Francisco,/cbb/players/devin-watson-1.html,/player/Devin-Watson/Summary/81237,2014.225
2014,226,Lamonte Bearden,PG,6-2,160,0.8586,3 Stars,Buffalo,/cbb/players/lamonte-bearden-1.html,/player/Lamonte-Bearden/Summary/80746,2014.226
2014,227,Keondre Drew,PF,6-7,195,0.8573,3 Stars,Tulsa,/cbb/players/keondre-dew-1.html,/player/Keondre-Dew/Summary/81569,2014.227
2014,228,Xavier Adams,SG,6-5,195,0.8566,3 Stars,New Mexico,/cbb/players/xavier-adams-1.html,/player/Xavier-Adams/Summary/80949,2014.228
2014,229,Josh Martin,PF,6-9,225,0.8565,3 Stars,Minnesota,/cbb/players/josh-martin-2.html,/player/Josh-Martin/Summary/79872,2014.229
2014,231,Mike Williams,SG,6-2,180,0.8562,3 Stars,Rutgers,/cbb/players/mike-williams-9.html,/player/Mike-Williams/Summary/72676,2014.231
2014,232,Jackson Davis,PF,6-8,220,0.8561,3 Stars,Butler,/cbb/players/jackson-davis-1.html,/player/Jackson-Davis/Summary/80289,2014.232
2014,233,Patrick McCaw,SG,6-5,190,0.8538,3 Stars,UNLV,/cbb/players/patrick-mccaw-1.html,/player/Patrick-McCaw/Summary/80940,2014.233
2014,234,Sviatoslav Mykhailiuk,SG,6-6,180,0.8532,3 Stars,Kansas,/cbb/players/sviatoslav-mykhailiuk-1.html,/player/Sviatoslav-Mykhailiuk/Summary/41726,2014.234
2014,236,Johnnie Vassar,PG,6-1,160,0.8512,3 Stars,Northwestern,/cbb/players/johnnie-vassar-1.html,/player/Johnnie-Vassar/Summary/79895,2014.236
2014,237,Ben Lammers,C,6-9,220,0.8511,3 Stars,Georgia Tech,/cbb/players/ben-lammers-1.html,/player/Ben-Lammers/Summary/80077,2014.237
2014,240,Darius Austin,SF,6-6,215,0.85,3 Stars,Missouri-Kansas City,/cbb/players/darius-austin-1.html,/player/Darius-Austin/Summary/81435,2014.240
2014,241,Dmitri Thompson,SG,6-4,195,0.8499,3 Stars,Elon,/cbb/players/dmitri-thompson-1.html,/player/Dmitri-Thompson/Summary/80577,2014.241
2014,242,Peyton Allen,SG,6-4,190,0.8486,3 Stars,Texas A&M,/cbb/players/peyton-allen-1.html,/player/Peyton-Allen/Summary/81053,2014.242
2014,243,Satchel Pierce,C,6-10,250,0.8479,3 Stars,Virginia Tech,/cbb/players/satchel-pierce-1.html,/player/Satchel-Pierce/Summary/80119,2014.243
2014,245,Jabari McGhee,PF,6-8,225,0.8471,3 Stars,Tennessee,/cbb/players/jabari-mcghee-1.html,/player/Jabari-McGhee/Summary/81047,2014.245
2014,246,Trey Thompson,PF,6-10,240,0.847,3 Stars,Arkansas,/cbb/players/trey-thompson-1.html,/player/Trey-Thompson/Summary/42081,2014.246
2014,247,Antonio Woods,PG,6-1,185,0.8463,3 Stars,Pennsylvania,/cbb/players/antonio-woods-1.html,/player/Anthony-Woods/Summary/81594,2014.247
2014,248,Alec Brennan,PF,6-10,205,0.8457,3 Stars,Princeton,/cbb/players/alec-brennan-1.html,/player/Alec-Brennan/Summary/80705,2014.248
2014,249,Jake Toolson,SF,6-5,200,0.8447,3 Stars,Brigham Young,/cbb/players/jake-toolson-1.html,/player/Jake-Toolson/Summary/81311,2014.249
2014,250,DJ Clayton,SF,6-5,182,0.8444,3 Stars,Western Kentucky,/cbb/players/dj-clayton-1.html,/player/Derrick-Clayton/Summary/80603,2014.250
