,name,season,gp,mp,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,pf,tov,pts,mp_tot,fgm_tot,fga_tot,fg3m_tot,fg3a_tot,ftm_tot,fta_tot,oreb_tot,dreb_tot,reb_tot,ast_tot,stl_tot,blk_tot,pf_tot,tov_tot,pts_tot,ts_pct,efg_pct,oreb_pct,dreb_pct,reb_pct,ast_pct,tov_pct,stl_pct,blk_pct,usg_pct,dbl_dbl,tpl_dbl,pts40,pts20,ast20,ast_to,stl_to,ft_fga,ff,season_count
4822,Kyle O'Quinn,2017,77,18.07792207792208,2.909090909090909,4.987012987012987,0.5716623376623378,0.05194805194805195,0.22077922077922077,0.03896103896103896,1.2727272727272727,1.6493506493506493,0.44372727272727275,1.5714285714285714,4.532467532467533,6.103896103896104,2.051948051948052,0.45454545454545453,1.2727272727272727,2.4935064935064934,1.2987012987012987,7.142857142857143,1392,224,384,4,17,98,127,121,349,470.0,158,35,98,192,100,550,0.6060288594813836,0.5761135689707121,8.93383680802362,26.88998911023257,17.911912959128095,17.169164721256386,19.65948432866357,1.2427724474899284,5.238630650091771,17.12596494727508,8,0,0,1,1,1.58,0.35,0.3307291666666667,6.981693246358902,6
4823,Kyle Singler,2012,82,28.0,3.3536585365853657,7.829268292682927,0.4372317073170733,0.8536585365853658,2.4390243902439024,0.34996341463414626,1.2195121951219512,1.5121951219512195,0.4497926829268293,1.329268292682927,2.6951219512195124,4.024390243902439,0.9390243902439024,0.6951219512195121,0.45121951219512196,2.6463414634146343,1.1951219512195121,8.78048780487805,2296,275,642,70,200,100,124,109,221,330.0,77,57,37,217,98,720,0.5266361190816697,0.49490916932183093,5.3740491505433035,10.99125881718176,8.182653983862533,5.252836397808705,12.567028246172548,1.2672700327217208,1.3491679393247409,15.940754006045669,1,0,0,1,1,0.7857142857142857,0.5816326530612245,0.19314641744548286,4.4435025219973525,1
4824,Kyle Singler,2013,82,28.475609756097562,3.2804878048780486,7.341463414634147,0.4416463414634147,1.146341463414634,3.0,0.3520731707317072,1.853658536585366,2.2439024390243905,0.5087317073170732,1.4146341463414633,2.2804878048780486,3.6951219512195124,0.9146341463414634,0.7439024390243902,0.4634146341463415,2.573170731707317,0.9634146341463414,9.560975609756097,2335,269,602,94,246,152,184,116,187,303.0,75,61,38,211,79,784,0.5641401735418072,0.5173114218397574,5.235706627455134,9.257997979275446,7.246852303365287,4.305080209388189,10.817215758949466,1.1879833973906666,1.1435221710727672,13.946317112120862,1,0,0,4,4,0.9493670886075949,0.7721518987341772,0.30564784053156147,4.00421701004403,2
4825,Kyle Singler,2014,80,21.75,2.15,5.575,0.35639999999999983,1.2,3.0125,0.3405499999999999,0.5,0.65,0.215625,0.4125,2.0125,2.425,1.0625,0.5875,0.2625,1.9125,0.6875,6.0,1740,172,446,96,241,40,52,33,161,194.0,85,47,21,153,55,480,0.46842896014436103,0.4479489087301588,1.8740731134931408,9.625903337669033,5.749988225581086,6.775397004488349,9.98615595765512,1.394893133264207,0.8147187526609899,12.792240113569868,0,0,0,3,3,1.5454545454545454,0.8545454545454545,0.11659192825112108,3.0680219648421403,3
4826,Kyle Singler,2015,68,14.441176470588236,1.2647058823529411,3.25,0.34986764705882356,0.4411764705882353,1.4264705882352942,0.21102941176470588,0.4264705882352941,0.6470588235294118,0.19117647058823528,0.7352941176470589,1.338235294117647,2.073529411764706,0.35294117647058826,0.4411764705882353,0.1323529411764706,1.7647058823529411,0.47058823529411764,3.3970588235294117,982,86,221,30,97,29,44,50,91,141.0,24,30,9,120,32,231,0.43547041637228906,0.41943277310924365,4.878525923385582,9.632653454816872,7.255589689101226,3.3616641001431313,12.962530868705981,1.6482767647187675,0.5363472932303318,12.16885987956296,0,0,0,0,0,0.75,0.9375,0.19909502262443438,4.413975264490975,4
4827,Kyle Singler,2016,32,12.0,1.0625,2.59375,0.38334375,0.21875,1.15625,0.1234375,0.40625,0.53125,0.17709375,0.25,1.25,1.5,0.28125,0.21875,0.15625,0.90625,0.34375,2.75,384,34,83,7,37,13,17,8,40,48.0,9,7,5,29,11,88,0.4409292140204218,0.4333333333333333,1.47561995283105,14.70945265086066,8.092536301845858,3.359805170018802,10.673193091924684,0.5199377583706539,0.998053218817749,10.255122867528101,0,0,0,0,0,0.8181818181818182,0.6363636363636364,0.20481927710843373,3.1674784884469798,5
4828,Kyle Singler,2017,12,5.0,0.5833333333333334,1.75,0.27775,0.16666666666666666,0.4166666666666667,0.041666666666666664,0.5833333333333334,1.0833333333333333,0.27775,0.08333333333333333,0.75,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.25,1.9166666666666667,60,7,21,2,5,7,13,1,9,10.0,2,1,0,4,3,23,0.4025570316391691,0.28703703703703703,3.3333333333333335,23.072953189152432,13.203143261242884,5.524904214559387,6.308819064966605,0.8056265691980582,0.0,19.611810199506976,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.6190476190476191,2.451543390580276,6
4829,Kyle Weaver,2008,56,20.839285714285715,2.017857142857143,4.392857142857143,0.5000535714285715,0.5714285714285714,1.6607142857142858,0.22783928571428572,0.7321428571428571,1.0357142857142858,0.2842321428571429,0.5535714285714286,1.7678571428571428,2.3214285714285716,1.8035714285714286,0.8392857142857143,0.44642857142857145,1.4464285714285714,1.2321428571428572,5.339285714285714,1167,113,246,32,93,41,58,31,99,130.0,101,47,25,81,69,299,0.5770468506604425,0.5739110839557268,2.6441809092097803,9.200963095647149,5.9225720024284625,22.728638845200027,22.85328069782392,1.8756640966611902,1.42548516200552,13.22702394266264,0,0,0,0,0,1.463768115942029,0.6811594202898551,0.23577235772357724,6.507086643538763,1
4830,Kyle Weaver,2009,12,12.083333333333334,1.0,2.75,0.22233333333333336,0.5833333333333334,1.5833333333333333,0.19441666666666668,0.4166666666666667,0.5,0.20833333333333334,0.08333333333333333,1.4166666666666667,1.5,0.9166666666666666,0.5,0.5,1.0833333333333333,0.3333333333333333,3.0,145,12,33,7,19,5,6,1,17,18.0,11,6,6,13,4,36,0.2910148445616559,0.2777777777777778,0.32467532467532473,19.733010389279006,10.028842856977166,10.10640046078501,5.0824729214866995,1.4637522410429875,2.377278175575236,11.256229208280594,0,0,0,0,0,2.75,1.5,0.18181818181818182,1.4739371336905782,2
4831,Kyle Weaver,2010,5,14.2,1.8,5.0,0.2272,0.6,1.4,0.12,1.4,1.6,0.7,0.4,1.6,2.0,1.4,0.4,0.4,0.6,1.4,5.6,71,9,25,3,7,7,8,2,8,10.0,7,2,2,3,7,28,0.38338251252312433,0.2545454545454545,4.176679381224835,15.4216760819865,9.79917773160567,14.139904486317942,17.31706032724731,1.3602362006431075,0.9450980392156862,23.560056489072966,0,0,0,0,0,1.0,0.2857142857142857,0.32,5.3144191398749765,3
4832,Kyle Wiltjer,2016,14,3.2142857142857144,0.2857142857142857,1.0,0.17857142857142858,0.2857142857142857,0.9285714285714286,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.9285714285714286,45,4,14,4,13,1,2,4,6,10.0,2,3,1,4,5,13,0.24751984126984125,0.26785714285714285,6.1473062860666925,14.744146509788079,10.445726397927384,7.203685168334851,21.428571428571427,2.6569664943695273,4.181184668989546,14.703807632218153,0,0,0,0,0,0.4,0.6,0.14285714285714285,6.715175542927623,1
4833,Kyrie Irving,2011,51,30.607843137254903,6.862745098039215,14.647058823529411,0.4681764705882351,1.4313725490196079,3.588235294117647,0.38711764705882346,3.3529411764705883,3.843137254901961,0.796470588235294,0.8627450980392157,2.8823529411764706,3.7450980392156863,5.392156862745098,1.0588235294117647,0.39215686274509803,2.156862745098039,3.1372549019607843,18.50980392156863,1561,350,747,73,183,171,196,44,147,191.0,275,54,20,110,160,944,0.5669628434904277,0.5193323162568291,3.1057344661981414,10.942048752387873,7.023891609293008,36.04592941948443,15.370518919260993,1.787642137195578,0.9876601229603873,28.648677758419183,1,0,0,26,26,1.71875,0.3375,0.26238286479250333,4.710866979276484,1
4834,Kyrie Irving,2012,59,34.71186440677966,8.203389830508474,18.135593220338983,0.4455423728813559,1.847457627118644,4.728813559322034,0.36808474576271166,4.203389830508475,4.915254237288136,0.8046949152542372,0.576271186440678,3.0847457627118646,3.6610169491525424,5.932203389830509,1.5084745762711864,0.3559322033898305,2.4745762711864407,3.23728813559322,22.45762711864407,2048,484,1070,109,279,248,290,34,182,216.0,350,89,21,146,191,1325,0.5452043838147888,0.49632332659620926,1.984749573264812,10.516805357192087,6.250777465228448,32.37655740529972,13.947052439363741,2.263955427832139,0.7199753204893782,30.175258474662073,4,0,2,37,37,1.8324607329842932,0.46596858638743455,0.27102803738317754,4.122896560739858,2
4835,Kyrie Irving,2013,71,35.15492957746479,7.492957746478873,17.422535211267604,0.4238591549295773,1.732394366197183,4.845070422535211,0.33402816901408455,4.098591549295775,4.76056338028169,0.8228028169014086,0.7323943661971831,2.915492957746479,3.647887323943662,6.098591549295775,1.5211267605633803,0.323943661971831,2.295774647887324,2.676056338028169,20.816901408450704,2496,532,1237,123,344,291,338,52,207,259.0,433,108,23,163,190,1478,0.5267220832816396,0.47106177615532957,2.451619325311005,9.421772237772283,5.936695781541642,32.204237138897874,11.842921208420442,2.2534304241896446,0.6871934588355739,27.944989537166048,7,1,3,38,38,2.278947368421053,0.5684210526315789,0.27324171382376716,3.6804651347030086,3
4836,Kyrie Irving,2014,75,36.44,7.706666666666667,16.466666666666665,0.4672399999999998,2.0933333333333333,5.04,0.3932,4.2,4.866666666666666,0.7610666666666667,0.7333333333333333,2.4266666666666667,3.16,5.1866666666666665,1.52,0.26666666666666666,1.9466666666666668,2.48,21.706666666666667,2733,578,1235,157,378,315,365,55,182,237.0,389,114,20,146,186,1628,0.5814073261359559,0.531770941126322,2.238683605017972,7.600837756254653,4.919760680636311,25.179666032353676,11.265402604885976,2.179687970454562,0.6008051186151195,26.088532070324913,6,0,2,45,45,2.0913978494623655,0.6129032258064516,0.29554655870445345,3.5211277324812853,4
4837,Kyrie Irving,2015,53,31.41509433962264,7.433962264150943,16.58490566037736,0.439188679245283,1.5849056603773586,4.943396226415095,0.2999622641509434,3.188679245283019,3.6037735849056602,0.7676037735849056,0.8301886792452831,2.1320754716981134,2.9622641509433962,4.716981132075472,1.0566037735849056,0.33962264150943394,2.018867924528302,2.339622641509434,19.641509433962263,1665,394,879,84,262,169,191,44,113,157.0,250,56,18,107,124,1041,0.5285195329979399,0.4850476394661821,2.939086011922659,7.515061210515579,5.2270736112191205,26.730082281589958,11.559734710740441,1.7449900955835562,0.9246041034431056,29.53930732138834,1,0,0,28,28,2.0161290322580645,0.45161290322580644,0.21729237770193402,3.704363792511405,5
4838,Kyrie Irving,2016,72,35.05555555555556,9.319444444444445,19.72222222222222,0.4766944444444446,2.4583333333333335,6.125,0.4014722222222223,4.125,4.555555555555555,0.857986111111111,0.7222222222222222,2.4722222222222223,3.1944444444444446,5.805555555555555,1.1527777777777777,0.3333333333333333,2.1805555555555554,2.5,25.22222222222222,2524,671,1420,177,441,297,328,52,178,230.0,418,83,24,157,180,1816,0.5820874223845776,0.5386374946605755,2.2314750648181017,7.8823958444839155,5.056935454651009,29.632122402570044,10.259164227114459,1.6217928809885942,0.9424259856447139,30.862135296880744,8,0,4,60,60,2.3222222222222224,0.46111111111111114,0.23098591549295774,3.261188954930409,6
4839,Kyrie Irving,2017,60,32.2,8.9,18.116666666666667,0.4852,2.7666666666666666,6.783333333333333,0.39108333333333334,3.8666666666666667,4.35,0.8452,0.55,3.2333333333333334,3.783333333333333,5.1,1.0833333333333333,0.2833333333333333,2.033333333333333,2.3333333333333335,24.433333333333334,1932,534,1087,166,407,232,261,33,194,227.0,306,65,17,122,140,1466,0.6023465000469983,0.561373673940389,1.7829037693040561,10.886595035028476,6.334749402166268,30.304536160587535,10.380893771491493,1.6767953651677223,0.7571572210386487,31.04619225439228,1,0,2,45,45,2.1857142857142855,0.4642857142857143,0.24011039558417663,3.2123702256474664,7
4845,LaMarcus Aldridge,2006,63,21.841269841269842,3.8253968253968256,7.603174603174603,0.44239682539682545,0.0,0.031746031746031744,0.0,1.3174603174603174,1.8253968253968254,0.44233333333333336,2.2857142857142856,2.6666666666666665,4.9523809523809526,0.38095238095238093,0.3492063492063492,1.1587301587301588,2.9523809523809526,0.6825396825396826,8.968253968253968,1376,241,479,0,2,83,115,144,168,312.0,24,22,73,186,43,565,0.48355476334174585,0.4423793537644341,11.831247800358266,14.438808509986567,13.135028155172414,3.6878347199766317,7.003783700133227,0.6534654530524738,4.204748202229409,20.00009657995431,6,0,0,5,5,0.5581395348837209,0.5116279069767442,0.24008350730688935,4.330159752706768,1
4846,LaMarcus Aldridge,2007,76,34.93421052631579,7.381578947368421,15.263157894736842,0.47289473684210553,0.013157894736842105,0.09210526315789473,0.013157894736842105,2.986842105263158,3.9210526315789473,0.7042368421052633,2.8947368421052633,4.7105263157894735,7.605263157894737,1.605263157894737,0.7236842105263158,1.236842105263158,3.1578947368421053,1.6578947368421053,17.763157894736842,2655,561,1160,1,7,227,298,220,358,578.0,122,55,94,240,126,1350,0.5141086788331065,0.4731759014263212,9.828313091639394,16.001583227643575,12.914948159641481,8.99249934643501,9.101218244487741,1.162611143472171,2.699627174831324,25.625133064998202,19,0,0,34,34,0.9682539682539683,0.4365079365079365,0.25689655172413794,4.468772022778964,2
4847,LaMarcus Aldridge,2008,81,37.074074074074076,7.419753086419753,15.345679012345679,0.4883827160493826,0.08641975308641975,0.345679012345679,0.05555555555555555,3.2222222222222223,4.1234567901234565,0.6614320987654321,2.888888888888889,4.580246913580247,7.469135802469136,1.9382716049382716,0.9506172839506173,0.9506172839506173,2.5555555555555554,1.4938271604938271,18.14814814814815,3003,601,1243,7,28,261,334,234,371,605.0,157,77,77,207,121,1470,0.5298301118236292,0.4910848097672631,8.942144556505431,14.547813640368357,11.744979098436897,9.413709394986606,8.392270397038441,1.4443100332181573,2.068508419708029,23.82922857656388,19,0,0,37,37,1.2975206611570247,0.6363636363636364,0.26870474658085275,4.12323614645473,3
4848,LaMarcus Aldridge,2009,78,37.41025641025641,7.423076923076923,14.987179487179487,0.4961666666666667,0.0641025641025641,0.20512820512820512,0.0641025641025641,2.948717948717949,3.8974358974358974,0.7137179487179486,2.4615384615384617,5.576923076923077,8.038461538461538,2.051282051282051,0.8589743589743589,0.6153846153846154,2.9615384615384617,1.3333333333333333,17.858974358974358,2918,579,1169,5,16,230,304,192,435,627.0,160,67,48,231,104,1393,0.5387375713009799,0.4994506231545719,7.8916713295262975,18.13555035830363,13.013610843914964,10.87773661904056,7.602375569457802,1.2481988615349144,1.3232066523844672,23.41071960016096,24,0,0,33,33,1.5384615384615385,0.6442307692307693,0.2600513259195894,3.717716106419477,4
4849,LaMarcus Aldridge,2010,81,39.69135802469136,8.728395061728396,17.469135802469136,0.4945432098765432,0.04938271604938271,0.2839506172839506,0.04938271604938271,4.333333333333333,5.481481481481482,0.7284691358024692,3.432098765432099,5.320987654320987,8.753086419753087,2.0987654320987654,1.0123456790123457,1.1604938271604939,2.7160493827160495,1.8888888888888888,21.839506172839506,3215,707,1415,4,23,351,444,278,431,709.0,170,82,94,220,153,1769,0.5414698523689053,0.49599910753253745,10.613296709989077,16.668158855156737,13.640727782572911,10.118140008994859,8.848088083729532,1.409183408655314,2.287803549074988,25.93542250961588,36,0,2,49,49,1.1111111111111112,0.5359477124183006,0.3137809187279152,4.5801481437524005,5
4850,LaMarcus Aldridge,2011,55,36.27272727272727,8.781818181818181,17.145454545454545,0.5166727272727273,0.03636363636363636,0.2,0.03636363636363636,4.054545454545455,4.9818181818181815,0.7358,2.727272727272727,5.3090909090909095,8.036363636363637,2.4363636363636365,0.9272727272727272,0.8181818181818182,2.7818181818181817,2.018181818181818,21.654545454545456,1995,483,943,2,11,223,274,150,292,442.0,134,51,45,153,111,1191,0.5613333055296519,0.5178052771883338,8.592073368419477,17.305174380518512,12.948623874468995,13.056710749349463,9.245542814681857,1.3228891640232374,1.7358690863472035,27.501423163392445,13,0,0,37,37,1.2072072072072073,0.4594594594594595,0.29056203605514314,4.280506793637964,6
4851,LaMarcus Aldridge,2012,74,37.66216216216216,8.621621621621621,17.81081081081081,0.4768108108108107,0.02702702702702703,0.1891891891891892,0.02027027027027027,3.810810810810811,4.702702702702703,0.7570945945945946,2.364864864864865,6.6891891891891895,9.054054054054054,2.5945945945945947,0.8378378378378378,1.2297297297297298,2.527027027027027,1.9324324324324325,21.08108108108108,2787,638,1318,2,14,282,348,175,495,670.0,192,62,91,187,143,1560,0.5257466046348636,0.4773660258337618,7.31465949167241,20.670713815951324,13.992686653811866,13.00894867060982,8.934852147132931,1.17573852200363,2.7192324988718983,26.714995580210857,38,0,0,42,42,1.3426573426573427,0.43356643356643354,0.26403641881638845,3.927196808273678,7
4852,LaMarcus Aldridge,2013,69,36.15942028985507,9.44927536231884,20.6231884057971,0.45665217391304347,0.043478260869565216,0.21739130434782608,0.043478260869565216,4.2898550724637685,5.217391304347826,0.793463768115942,2.4057971014492754,8.681159420289855,11.08695652173913,2.579710144927536,0.9130434782608695,0.9855072463768116,2.130434782608696,1.7826086956521738,23.231884057971016,2495,652,1423,3,15,296,360,166,599,765.0,178,63,68,147,123,1603,0.5057531881224281,0.4575765376406669,7.020645097230606,24.988854697753624,16.004749897492115,13.18528628857132,7.224504999967059,1.3044420072552902,2.0503698249293554,29.788942095936672,40,0,1,51,51,1.4471544715447155,0.5121951219512195,0.25298664792691494,3.43123388168319,8
4853,LaMarcus Aldridge,2014,71,35.40845070422535,9.28169014084507,19.929577464788732,0.4663239436619718,0.5211267605633803,1.4788732394366197,0.3016338028169014,4.309859154929577,5.098591549295775,0.8100985915492958,2.492957746478873,7.732394366197183,10.225352112676056,1.7464788732394365,0.676056338028169,0.9577464788732394,1.7605633802816902,1.7183098591549295,23.3943661971831,2514,659,1415,37,105,306,362,177,549,726.0,124,48,68,125,122,1661,0.5288246181805714,0.4809951790383469,7.0781483196867825,22.998345043282974,15.038246681484882,9.119253407290259,7.216993051901648,1.021207877341014,2.2447640164974207,30.319246863137234,39,0,0,50,50,1.0163934426229508,0.39344262295081966,0.2558303886925795,3.4506505568319943,9
4854,LaMarcus Aldridge,2015,74,30.527027027027028,7.243243243243243,14.121621621621621,0.49974324324324326,0.0,0.21621621621621623,0.0,3.5,4.081081081081081,0.7525675675675675,2.3783783783783785,6.162162162162162,8.54054054054054,1.4864864864864864,0.5135135135135135,1.0945945945945945,2.0405405405405403,1.337837837837838,17.986486486486488,2259,536,1045,0,16,259,302,176,456,632.0,110,38,81,151,99,1331,0.5490100317082623,0.4997269358376169,8.164558314946104,21.791436383433027,14.977997349189566,8.349486199276424,7.870771707456063,0.8641984934287654,2.7466055346078866,26.073165691276007,26,0,0,31,31,1.1111111111111112,0.3838383838383838,0.2889952153110048,3.843844646484934,10
4855,LaMarcus Aldridge,2016,72,32.43055555555556,6.944444444444445,14.569444444444445,0.48005555555555535,0.3194444444444444,0.7777777777777778,0.2268472222222222,3.0555555555555554,3.763888888888889,0.6631527777777777,2.388888888888889,4.875,7.263888888888889,1.9305555555555556,0.6388888888888888,1.2222222222222223,2.1944444444444446,1.3611111111111112,17.26388888888889,2335,500,1049,23,56,220,271,172,351,523.0,139,46,88,158,98,1243,0.536741737493128,0.4911767219147573,8.159816792021923,16.793098329410718,12.476457560716323,9.871227324960659,7.905071978560414,1.0619101112382034,3.0581747996272037,24.823520098790397,18,0,0,20,20,1.4183673469387754,0.46938775510204084,0.2583412774070543,3.8434532334214495,11
4856,LaMarcus Aldridge,2017,75,33.50666666666667,9.16,17.96,0.5071866666666667,0.36,1.2266666666666666,0.19022666666666666,4.453333333333333,5.32,0.7834799999999998,3.28,5.1866666666666665,8.466666666666667,2.026666666666667,0.5733333333333334,1.2,2.16,1.48,23.133333333333333,2513,687,1347,27,92,334,399,246,389,635.0,152,43,90,162,111,1735,0.5649459366194153,0.5166268874220327,10.837673632568999,16.666017390854208,13.751845511711595,11.343143126097727,6.85149758641917,0.850514831937547,2.7938862188211027,29.097080120972237,27,0,2,51,51,1.3693693693693694,0.38738738738738737,0.2962138084632517,4.131491949356893,12
4873,Lamar Patterson,2015,35,11.257142857142858,0.8,2.2857142857142856,0.21422857142857143,0.34285714285714286,1.4,0.14665714285714285,0.45714285714285713,0.6285714285714286,0.19048571428571429,0.11428571428571428,1.3142857142857143,1.4285714285714286,1.1142857142857143,0.2571428571428571,0.05714285714285714,1.2857142857142858,0.6571428571428571,2.4,394,28,80,12,49,16,22,4,46,50.0,39,9,2,45,23,84,0.28607043227045936,0.262687074829932,0.6800551182399922,10.764561422792069,5.722308270516029,13.039313521057716,20.767714648773346,1.397713565252979,0.3342926914355486,13.333303912621435,0,0,0,0,0,1.6956521739130435,0.391304347826087,0.275,5.474264515773307,1
4874,Lamar Patterson,2016,5,8.2,0.6,3.0,0.13,0.2,1.2,0.06659999999999999,0.4,0.6,0.2,0.2,1.2,1.4,1.2,0.2,0.0,1.2,0.8,1.8,41,3,15,1,6,2,3,1,6,7.0,6,1,0,6,4,9,0.2000758035172832,0.155,1.8527131782945734,11.95813953488372,6.905426356589148,20.188235294117646,12.04301075268817,1.0060315316364319,0.0,22.87089691561909,0,0,0,0,0,1.5,0.25,0.2,3.473295323830957,2
4880,Lance Allred,2007,3,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.11099999999999999,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,10,1,4,0,0,1,2,0,1,1.0,0,0,0,1,0,3,0.1288659793814433,0.1111111111111111,0.0,3.2133333333333334,1.6066666666666667,0.0,0.0,0.0,0.0,6.167260255902916,0,0,0,0,0,,,0.5,0.11944444444444444,1
4881,Lance Stephenson,2010,12,9.416666666666666,1.0833333333333333,3.25,0.30258333333333337,0.0,0.4166666666666667,0.0,0.9166666666666666,1.1666666666666667,0.36108333333333337,0.08333333333333333,1.4166666666666667,1.5,1.75,0.3333333333333333,0.0,1.1666666666666667,1.3333333333333333,3.0833333333333335,113,13,39,0,5,11,14,1,17,18.0,21,4,0,14,16,37,0.4555048467300052,0.30257936507936506,1.0,19.64926649254625,10.324633246273125,31.970576778691196,28.87022336153443,1.1919234066975715,0.0,25.98559249318893,0,0,0,0,0,1.3125,0.25,0.358974358974359,7.592433740261507,1
4882,Lance Stephenson,2011,42,10.571428571428571,1.119047619047619,2.9761904761904763,0.24257142857142855,0.09523809523809523,0.7142857142857143,0.041666666666666664,0.19047619047619047,0.40476190476190477,0.0754047619047619,0.2857142857142857,0.9761904761904762,1.2619047619047619,1.0952380952380953,0.5,0.11904761904761904,0.7142857142857143,0.8571428571428571,2.5238095238095237,444,47,125,4,30,8,17,12,41,53.0,46,21,5,30,36,106,0.2710209146106114,0.24773242630385484,2.803636283863938,11.694606047904982,7.249121165884459,17.034356524048274,24.746932612385617,2.3098125772020985,0.556434393488979,17.94903573025609,0,0,0,1,1,1.2777777777777777,0.5833333333333334,0.136,6.8669533803907346,2
4883,Lance Stephenson,2012,78,29.17948717948718,3.5256410256410255,7.666666666666667,0.44211538461538463,0.7948717948717948,2.41025641025641,0.3133717948717948,0.9615384615384616,1.4743589743589745,0.37032051282051287,0.6025641025641025,3.2948717948717947,3.8974358974358974,2.858974358974359,1.0384615384615385,0.20512820512820512,2.076923076923077,1.3974358974358974,8.807692307692308,2276,275,598,62,188,75,115,47,257,304.0,223,81,16,162,109,687,0.5134704089406988,0.4933387837233991,2.05769630692983,11.91776951525396,6.9877329110918955,16.413954195670915,15.239963516445735,1.8268640448833173,0.519875341200993,15.059341306066836,2,0,0,3,3,2.0458715596330275,0.7431192660550459,0.19230769230769232,4.447711807832913,3
4884,Lance Stephenson,2013,78,35.217948717948715,5.4743589743589745,11.153846153846153,0.4942051282051283,1.1025641025641026,3.128205128205128,0.30971794871794867,1.794871794871795,2.5256410256410255,0.5197820512820512,1.2179487179487178,5.935897435897436,7.153846153846154,4.602564102564102,0.6923076923076923,0.08974358974358974,2.5,2.6923076923076925,13.846153846153847,2747,427,870,86,244,140,197,95,463,558.0,359,54,7,195,210,1080,0.5622951580613239,0.542551377732373,3.4402371867826185,18.044536357151117,10.742386771966864,21.871887979039094,18.416338928112,1.028495758868798,0.19011530737780577,19.580666603551794,20,5,0,13,13,1.7095238095238094,0.2571428571428571,0.2264367816091954,5.543118237718852,4
4885,Lance Stephenson,2014,61,25.80327868852459,3.3934426229508197,9.01639344262295,0.3598196721311475,0.29508196721311475,1.721311475409836,0.1069672131147541,1.1311475409836065,1.8032786885245902,0.36486885245901635,0.639344262295082,3.901639344262295,4.540983606557377,3.9344262295081966,0.6229508196721312,0.13114754098360656,2.19672131147541,2.098360655737705,8.21311475409836,1574,207,550,18,105,69,110,39,238,277.0,240,38,8,134,128,501,0.3993498493538044,0.3742631457795391,2.4527791339984804,16.358835269222343,9.405807201610411,24.437710410112626,19.08471397129115,1.2917271926863416,0.3897465597931348,22.023802969105812,2,0,0,1,1,1.875,0.296875,0.2,5.441439577934299,5
4886,Lance Stephenson,2015,69,19.869565217391305,3.3043478260869565,6.869565217391305,0.43185507246376814,0.43478260869565216,1.1304347826086956,0.22221739130434784,1.2608695652173914,1.608695652173913,0.36488405797101453,0.5797101449275363,2.652173913043478,3.2318840579710146,1.9275362318840579,0.6231884057971014,0.13043478260869565,1.9565217391304348,1.3623188405797102,8.304347826086957,1371,228,474,30,78,87,111,40,183,223.0,133,43,9,135,94,573,0.48306023036739226,0.4642169826952433,3.462781402599723,14.563107676075767,9.012944539337743,14.571067397410248,18.972135544354103,1.715328868400063,0.36590069430437167,18.15186706297805,1,0,0,3,3,1.4148936170212767,0.4574468085106383,0.23417721518987342,5.656403541965049,6
4887,Lance Stephenson,2016,18,20.11111111111111,3.0,6.666666666666667,0.42172222222222217,0.3333333333333333,1.1111111111111112,0.1573888888888889,0.4444444444444444,0.7222222222222222,0.18055555555555555,0.2222222222222222,2.6666666666666665,2.888888888888889,3.2777777777777777,0.2777777777777778,0.16666666666666666,1.7777777777777777,1.4444444444444444,6.777777777777778,362,54,120,6,20,8,13,4,48,52.0,59,5,3,32,26,122,0.4542331585057496,0.4416786916786916,0.9486301572788959,14.784892023953262,7.8667610906160785,21.281938223027943,15.34847412479512,0.5262154585651334,0.5301332790738021,18.008603954244272,0,0,0,1,1,2.269230769230769,0.19230769230769232,0.10833333333333334,4.2197660393260366,7
4888,Lance Stephenson,2017,82,22.536585365853657,3.6951219512195124,8.646341463414634,0.41439024390243906,0.8170731707317073,2.8292682926829267,0.2603170731707317,1.024390243902439,1.548780487804878,0.37704878048780494,0.7560975609756098,4.414634146341464,5.170731707317073,2.8658536585365852,0.5609756097560976,0.2073170731707317,2.158536585365854,1.5975609756097562,9.231707317073171,1848,303,709,67,232,84,127,62,362,424.0,235,46,17,177,131,757,0.47982987748867706,0.45912261537827875,3.887210217258539,21.722148975986325,12.804679596622428,18.018678730477326,14.462323529700443,1.1988799442162268,0.7040812144987572,22.030062763859682,3,0,0,2,2,1.7938931297709924,0.3511450381679389,0.17912552891396333,4.603540801365225,8
